Shareholder - Name	Issuer - Name	Security - Type	Security - Report Date	Security - Market Value	Security - Market Value - Currency Code	Stock - Exchange	Stock - Number of Shares	Stock - Percent Ownership	Data Source URL
AP7	Eiffage	Equity Like	2025-12-30	207463304	EUR	10.8115	157417	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ROYALTY PHARMA PLC- CL A	Equity Like	2025-12-30	306828526	USD	9.19465	855869	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Pentair PLC	Equity Like	2025-12-30	243087354	USD	9.19465	249933	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SUN COMMUNITIES INC	Equity Like	2025-12-30	220475728	USD	9.19465	191111	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PERNOD RICARD SA	Equity Like	2025-12-30	230891427	EUR	10.8115	292309	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Gen Digital Inc	Equity Like	2025-12-30	318549580	USD	9.19465	1261657	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WR BERKLEY CORP	Equity Like	2025-12-30	316427649	USD	9.19465	486078	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Masco Corp	Equity Like	2025-12-30	301969141	USD	9.19465	511555	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HEICO CORP-CLASS A	Equity Like	2025-12-30	247901708	USD	9.19465	105719	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DAIWA SECURITIES GROUP INC	Equity Like	2025-12-30	213988382	JPY	0.05881377	2654802	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NUTANIX INC - A	Equity Like	2025-12-30	310244379	USD	9.19465	649381	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANK MANDIRI PERSERO TBK PT	Equity Like	2025-12-30	247215828	IDR	0.00054861	88357288	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Veolia Environnement	Equity Like	2025-12-30	322065728	EUR	10.8115	1001317	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Samsung Heavy Industries	Equity Like	2025-12-30	258163953	KRW	0.00638274	1678307	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EQT AB	Equity Like	2025-12-30	242671335	SEK	1	667046	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	QBE INSURANCE GROUP LTD	Equity Like	2025-12-30	265681374	AUD	6.16087523	2173587	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SHRIRAM FINANCE LTD	Equity Like	2025-12-30	337586202	INR	0.10240029	3366072	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AISIN CORP	Equity Like	2025-12-30	254984406	JPY	0.05881377	1481700	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MEGA FINANCIAL HOLDING CO LT	Equity Like	2025-12-30	333670272	TWD	0.29310328	28353801	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TYLER TECHNOLOGIES INC	Equity Like	2025-12-30	257673356	USD	9.19465	61171	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MTU AERO ENGINES AG	Equity Like	2025-12-30	298766808	EUR	10.8115	77777	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PPG Industries Inc	Equity Like	2025-12-30	335627840	USD	9.19465	352069	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CMS Energy Corp	Equity Like	2025-12-30	326200193	USD	9.19465	503794	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Las Vegas Sands Corp	Equity Like	2025-12-30	286536879	USD	9.19465	478701	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Informa Plc	Equity Like	2025-12-30	211079539	GBP	12.38887141	1918243	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FIRST CITIZENS BCSHS -CL A	Equity Like	2025-12-30	264493506	USD	9.19465	13316	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FLEX LTD	Equity Like	2025-12-30	304926538	USD	9.19465	537757	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Stantec Inc	Equity Like	2025-12-30	215857389	CAD	6.72000731	246218	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ORIGIN ENERGY LTD	Equity Like	2025-12-30	208483944	AUD	6.16087523	2968420	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Asustek Computer Inc	Equity Like	2025-12-30	266219847	TWD	0.29310328	1682000	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KANSAI ELECTRIC POWER CO INC	Equity Like	2025-12-30	313868623	JPY	0.05881377	2173789	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CARLISLE COS INC	Equity Like	2025-12-30	283833069	USD	9.19465	95220	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	STELLANTIS NV	Equity Like	2025-12-30	308156334	EUR	10.8115	3012646	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BROWN & BROWN INC	Equity Like	2025-12-30	308279231	USD	9.19465	417952	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Asian Paints Ltd	Equity Like	2025-12-30	257238604	INR	0.10240029	910738	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ambev SA	Equity Like	2025-12-30	259057620	BRL	1.67257563	11174996	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BROOKFIELD ASSET MGMT-A	Equity Like	2025-12-30	306649545	CAD	6.72000731	632640	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MID-AMERICA APARTMENT COMM	Equity Like	2025-12-30	219040613	USD	9.19465	170271	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Halliburton Co	Equity Like	2025-12-30	330039405	USD	9.19465	1259906	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CYBERARK SOFTWARE LTD/ISRAEL	Equity Like	2025-12-30	320076931	USD	9.19465	77132	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Samsung C&T Corp	Equity Like	2025-12-30	308602553	KRW	0.00638274	201877	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FISHER & PAYKEL HEALTHCARE C	Equity Like	2025-12-30	260353502	NZD	5.33703459	1295682	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	RELIANCE INC	Equity Like	2025-12-30	225166686	USD	9.19465	84007	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SINOPAC FINANCIAL HOLDINGS	Equity Like	2025-12-30	248441224	TWD	0.29310328	29431371	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Rollins Inc	Equity Like	2025-12-30	250253634	USD	9.19465	450394	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ASAHI GROUP HOLDINGS LTD	Equity Like	2025-12-30	219175196	JPY	0.05881377	2273008	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Samsung Electro-Mechanics Co	Equity Like	2025-12-30	218376545	KRW	0.00638274	134171	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NIPPON YUSEN KK	Equity Like	2025-12-30	271627927	JPY	0.05881377	909500	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SCHINDLER HOLDING-PART CERT	Equity Like	2025-12-30	214772014	CHF	11.62481826	61749	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ArcelorMittal	Equity Like	2025-12-30	306171703	EUR	10.8115	725758	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRADE DESK INC/THE -CLASS A	Equity Like	2025-12-30	228253699	USD	9.19465	651223	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SMURFIT WESTROCK PLC	Equity Like	2025-12-30	312490894	USD	9.19465	875030	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HALMA PLC	Equity Like	2025-12-30	245147412	GBP	12.38887141	558344	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HP INC	Equity Like	2025-12-30	330560302	USD	9.19465	1569929	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HANWHA OCEAN CO LTD	Equity Like	2025-12-30	237819473	KRW	0.00638274	327991	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HUNT (JB) TRANSPRT SVCS INC	Equity Like	2025-12-30	231048817	USD	9.19465	128070	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VOLKSWAGEN AG-PREF	Equity Like	2025-12-30	325351331	EUR	10.8115	290614	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Olympus Corp	Equity Like	2025-12-30	279067780	JPY	0.05881377	2391000	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LENNAR CORP-A	Equity Like	2025-12-30	297630290	USD	9.19465	311579	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Banco de Sabadell SA	Equity Like	2025-12-30	263878736	EUR	10.8115	7231771	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TOAST INC-CLASS A	Equity Like	2025-12-30	237930809	USD	9.19465	713064	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Next Plc	Equity Like	2025-12-30	283509721	GBP	12.38887141	167650	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Alliant Energy Corp	Equity Like	2025-12-30	230250538	USD	9.19465	382785	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HYUNDAI MOBIS CO LTD	Equity Like	2025-12-30	337099237	KRW	0.00638274	141593	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LIVE NATION ENTERTAINMENT IN	Equity Like	2025-12-30	311153293	USD	9.19465	234858	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANCO BTG PACTUAL SA-UNIT	Equity Like	2025-12-30	247714578	BRL	1.67257563	2816730	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LUNDIN MINING CORP	Equity Like	2025-12-30	227123715	CAD	6.72000731	1146088	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DUPONT DE NEMOURS INC	Equity Like	2025-12-30	311955101	USD	9.19465	834019	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	L.P	Equity Like	2025-12-30	261395588	USD	9.19465	282865	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Cellnex Telecom SA	Equity Like	2025-12-30	209698890	EUR	10.8115	703260	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SAMVARDHANA MOTHERSON INTERN	Equity Like	2025-12-30	127875980	INR	0.10240029	10428270	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REINET INVESTMENTS SCA	Equity Like	2025-12-30	108564674	ZAR	0.55397801	339300	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Tryg A/S	Equity Like	2025-12-30	141694342	DKK	1.44771419	587835	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VARUN BEVERAGES LTD	Equity Like	2025-12-30	159572980	INR	0.10240029	3216690	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SINGAPORE TECH ENGINEERING	Equity Like	2025-12-30	121237649	SGD	7.156205	2007300	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SECURITAS AB-B SHS	Equity Like	2025-12-30	106222758	SEK	1	721622	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NEUROCRINE BIOSCIENCES INC	Equity Like	2025-12-30	187739112	USD	9.19465	144862	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANK NEGARA INDONESIA PERSER	Equity Like	2025-12-30	84551211	IDR	0.00054861	35267500	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REALTEK SEMICONDUCTOR CORP	Equity Like	2025-12-30	161662581	TWD	0.29310328	1146684	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CHANDRA ASRI PACIFIC TBK PT	Equity Like	2025-12-30	73027342	IDR	0.00054861	19016200	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MBANK SA	Equity Like	2025-12-30	93074216	PLN	2.56446979	34191	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GERDAU SA-PREF	Equity Like	2025-12-30	103919890	BRL	1.67257563	3047163	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Dubai Islamic Bank	Equity Like	2025-12-30	156701203	AED	2.50358057	6788594	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMRIZE LTD	Equity Like	2025-12-30	91280712	USD	9.19465	180633	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ELIA GROUP SA/NV	Equity Like	2025-12-30	78090969	EUR	10.8115	65307	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANK OF BARODA	Equity Like	2025-12-30	75775426	INR	0.10240029	2525571	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	JM SMUCKER CO/THE	Equity Like	2025-12-30	145507608	USD	9.19465	160793	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Avery Dennison Corp	Equity Like	2025-12-30	189694449	USD	9.19465	112639	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LOTES CO LTD	Equity Like	2025-12-30	77133059	TWD	0.29310328	204000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	QANTAS AIRWAYS LTD	Equity Like	2025-12-30	182723135	AUD	6.16087523	2876686	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	COMMERCIAL INTERNATIONAL BAN	Equity Like	2025-12-30	118370977	EGP	0.19267917	5964489	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HONG LEONG BANK BERHAD	Equity Like	2025-12-30	81196279	MYR	2.27196689	1585551	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BOMBARDIER INC-B	Equity Like	2025-12-30	188086320	CAD	6.72000731	121217	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ENTAIN PLC	Equity Like	2025-12-30	71781305	GBP	12.38887141	756794	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REC LTD	Equity Like	2025-12-30	103775153	INR	0.10240029	2883968	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MONDAY.COM LTD	Equity Like	2025-12-30	75724566	USD	9.19465	56673	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kingfisher Plc	Equity Like	2025-12-30	130185845	GBP	12.38887141	3339145	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Dai Nippon Printing Co Ltd	Equity Like	2025-12-30	87239430	JPY	0.05881377	550600	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CEZ AS	Equity Like	2025-12-30	184264226	CZK	0.44611268	318953	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Advantech Co Ltd	Equity Like	2025-12-30	98694038	TWD	0.29310328	1173244	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DCC PLC	Equity Like	2025-12-30	70592011	GBP	12.38887141	121961	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Yuhan Corp	Equity Like	2025-12-30	96706061	KRW	0.00638274	134797	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Alfa Laval AB	Equity Like	2025-12-30	186159849	SEK	1	399742	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Jeronimo Martins	Equity Like	2025-12-30	82088368	EUR	10.8115	374393	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SINGAPORE EXCHANGE LTD	Equity Like	2025-12-30	145110104	SGD	7.156205	1185820	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ABU DHABI ISLAMIC BANK	Equity Like	2025-12-30	178647900	AED	2.50358057	3450530	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GRAB HOLDINGS LTD - CL A	Equity Like	2025-12-30	153317076	USD	9.19465	3288875	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Compal Electronics	Equity Like	2025-12-30	88529853	TWD	0.29310328	9952000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Seibu Holdings Inc	Equity Like	2025-12-30	81939627	JPY	0.05881377	323700	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NISSAN MOTOR CO LTD	Equity Like	2025-12-30	78716002	JPY	0.05881377	3430900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SWATCH GROUP AG/THE-BR	Equity Like	2025-12-30	70382186	CHF	11.62481826	35985	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	QATAR GAS TRANSPORT(NAKILAT)	Equity Like	2025-12-30	74051934	QAR	2.52530898	6643387	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INDUSIND BANK LTD	Equity Like	2025-12-30	117078450	INR	0.10240029	1358694	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KEPPEL LTD	Equity Like	2025-12-30	167311422	SGD	7.156205	2272100	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REDEIA CORP SA	Equity Like	2025-12-30	78931943	EUR	10.8115	480628	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CLOROX COMPANY	Equity Like	2025-12-30	160122309	USD	9.19465	172748	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nippon Building Fund Inc	Equity Like	2025-12-30	81187352	JPY	0.05881377	9660	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NORDEA BANK ABP	Equity Like	2025-12-30	182688204	SEK	1	1050234	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Healthpeak Properties Inc	Equity Like	2025-12-30	138338617	USD	9.19465	929886	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Vodafone Idea Ltd	Equity Like	2025-12-30	77169125	INR	0.10240029	62487778	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SECOM CO LTD	Equity Like	2025-12-30	191482732	JPY	0.05881377	584200	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SAINSBURY (J) PLC	Equity Like	2025-12-30	151461324	GBP	12.38887141	3743293	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ASSOCIATED BRITISH FOODS PLC	Equity Like	2025-12-30	124626599	GBP	12.38887141	469634	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Aldar Properties Pjsc	Equity Like	2025-12-30	196095464	AED	2.50358057	9107675	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MIRAE ASSET SECURITIES CO LT	Equity Like	2025-12-30	75267996	KRW	0.00638274	505029	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GRUPO CIBEST SA	Equity Like	2025-12-30	103940575	COP	0.00243843	615983	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WISE PLC - A	Equity Like	2025-12-30	110604243	GBP	12.38887141	998067	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CALIWAY BIOPHARMACEUTICALS C	Equity Like	2025-12-30	108285834	TWD	0.29310328	2399000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNITED SPIRITS LTD	Equity Like	2025-12-30	101730958	INR	0.10240029	697755	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ROCHE HOLDING AG-BR	Equity Like	2025-12-30	180928746	CHF	11.62481826	46432	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Naturgy Energy Group SA	Equity Like	2025-12-30	88078391	EUR	10.8115	315276	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Endesa SA	Equity Like	2025-12-30	185062874	EUR	10.8115	557020	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GODREJ CONSUMER PRODUCTS LTD	Equity Like	2025-12-30	122363019	INR	0.10240029	985768	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DISCOVERY LTD	Equity Like	2025-12-30	173422643	ZAR	0.55397801	1369002	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kasikornbank Pcl-Nvdr	Equity Like	2025-12-30	73339483	THB	0.29184733	1292000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ebara Corp	Equity Like	2025-12-30	143240490	JPY	0.05881377	661100	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Cummins India Ltd	Equity Like	2025-12-30	147292028	INR	0.10240029	327660	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BSE LTD	Equity Like	2025-12-30	88235993	INR	0.10240029	333854	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SONOVA HOLDING AG-REG	Equity Like	2025-12-30	180463782	CHF	11.62481826	74959	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BEIJER REF AB	Equity Like	2025-12-30	71491959	SEK	1	479490	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MERITZ FINANCIAL GROUP INC	Equity Like	2025-12-30	139322920	KRW	0.00638274	192998	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SUNWAY BHD	Equity Like	2025-12-30	71331100	MYR	2.27196689	5566700	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TERNA-RETE ELETTRICA NAZIONA	Equity Like	2025-12-30	199236427	EUR	10.8115	2035365	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMMAN MINERAL INTERNASIONAL	Equity Like	2025-12-30	122828671	IDR	0.00054861	34846800	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TORRENT PHARMACEUTICALS LTD	Equity Like	2025-12-30	108113217	INR	0.10240029	276233	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PAN PACIFIC INTERNATIONAL HO	Equity Like	2025-12-30	174793698	JPY	0.05881377	3187800	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Vicinity Centres	Equity Like	2025-12-30	100026122	AUD	6.16087523	6292907	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WATSCO INC	Equity Like	2025-12-30	155206780	USD	9.19465	49206	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SOUTH32 LTD	Equity Like	2025-12-30	141587602	AUD	6.16087523	6528902	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Idex Corp	Equity Like	2025-12-30	189234958	USD	9.19465	114798	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANGKOK DUSIT MED SERVI-NVDR	Equity Like	2025-12-30	131745478	THB	0.29184733	23389594	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INSURANCE AUSTRALIA GROUP	Equity Like	2025-12-30	180537725	AUD	6.16087523	3672169	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	S NV	Equity Like	2025-12-30	95792323	EUR	10.8115	277750	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Shimadzu Corp	Equity Like	2025-12-30	75624392	JPY	0.05881377	308500	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SD GUTHRIE BHD	Equity Like	2025-12-30	69266892	MYR	2.27196689	5302197	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRELLEBORG AB-B SHS	Equity Like	2025-12-30	111780484	SEK	1	284646	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SAMSUNG LIFE INSURANCE CO LT	Equity Like	2025-12-30	190851156	KRW	0.00638274	189728	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KIRIN HOLDINGS CO LTD	Equity Like	2025-12-30	176498877	JPY	0.05881377	1278100	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CATCHER TECHNOLOGY CO LTD	Equity Like	2025-12-30	77969869	TWD	0.29310328	1282000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SARTORIUS AG-VORZUG	Equity Like	2025-12-30	89227517	EUR	10.8115	33386	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kajima Corp	Equity Like	2025-12-30	195096891	JPY	0.05881377	568500	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SANTANDER BANK POLSKA SA	Equity Like	2025-12-30	135879996	PLN	2.56446979	97150	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ARCA CONTINENTAL SAB DE CV	Equity Like	2025-12-30	123073438	MXN	0.51268662	1233206	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WIX.COM LTD	Equity Like	2025-12-30	79730160	USD	9.19465	83838	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	S SPORTING GOODS INC	Equity Like	2025-12-30	187298501	USD	9.19465	102374	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SK TELECOM	Equity Like	2025-12-30	81945503	KRW	0.00638274	239974	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	XERO LTD	Equity Like	2025-12-30	168592872	AUD	6.16087523	242319	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Capitaland Integrated Commer	Equity Like	2025-12-30	160406365	SGD	7.156205	9418069	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BUNZL PLC	Equity Like	2025-12-30	122670280	GBP	12.38887141	474217	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INTERTEK GROUP PLC	Equity Like	2025-12-30	139163395	GBP	12.38887141	242612	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRENT LTD	Equity Like	2025-12-30	185837549	INR	0.10240029	431308	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Eva Airways Corp	Equity Like	2025-12-30	70743027	TWD	0.29310328	6649000	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GOTO GOJEK TOKOPEDIA TBK PT	Equity Like	2025-12-30	71901023	IDR	0.00054861	2047818100	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	YOKOGAWA ELECTRIC CORP	Equity Like	2025-12-30	100568865	JPY	0.05881377	340900	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNIVERSAL HEALTH SERVICES-B	Equity Like	2025-12-30	175942169	USD	9.19465	85023	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EURONEXT NV	Equity Like	2025-12-30	145625853	EUR	10.8115	105313	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SUZANO SA	Equity Like	2025-12-30	145379569	BRL	1.67257563	1689399	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	IVANHOE MINES LTD-CL A	Equity Like	2025-12-30	118580835	CAD	6.72000731	1114715	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KAWASAKI HEAVY INDUSTRIES	Equity Like	2025-12-30	128324353	JPY	0.05881377	210200	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DUBAI ELECTRICITY & WATER AU	Equity Like	2025-12-30	98554906	AED	2.50358057	14262892	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	STORA ENSO OYJ-R SHS	Equity Like	2025-12-30	99869897	EUR	10.8115	862903	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PUBLIC POWER CORP	Equity Like	2025-12-30	86736059	EUR	10.8115	443972	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Symrise AG	Equity Like	2025-12-30	140230748	EUR	10.8115	188306	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TOPPAN HOLDINGS INC	Equity Like	2025-12-30	95534647	JPY	0.05881377	348500	0,01%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ASX LTD	Equity Like	2025-12-30	96743770	AUD	6.16087523	303908	0,01%	https://www.ap7.se/english/ap7-equity-fund/
